39,#d6110d,11,82,-5.283897793516942,3.3014288357234363
40,#55020a,16,83,6.505286728372194,-9.664412518303239
41,#760004,8,84,8.064573258663085,16.65006409299777
42,#c11712,9,98,-1.698156728699309,1.2253869608491614
43,#640717,8,97,-8.427687323973624,-9.90238108089171
44,#c11018,9,63,-2.1084721298266484,-16.381598172091795
45,#fc0917,11,90,-3.307648906863016,-16.4765460997077
46,#690f01,13,70,-9.173836185372405,3.9830605982748626
47,#930521,14,51,7.8578368584691045,-10.425087358664468
48,#de0b02,13,73,1.3715662439104854,-10.933857557644
49,#b5011b,10,55,18.3669304596823,15.454562687017647
50,#e51020,10,76,-7.931389282110976,-6.1369399258629995
51,#f50d08,15,56,23.265115553491636,-10.99625670691083
52,#bb141d,8,59,37.904618409961564,-21.286478654066048
53,#c4211a,13,94,-0.68321456662462,-6.9964203125040285
54,#c50618,16,89,5.308752404334712,8.321561705328245
55,#b4170e,9,99,29.614536107265057,-1.9170332521373343
56,#8a171d,10,69,-10.879817557375542,-8.706403594699841
57,#69121b,8,76,-23.021241634070204,-7.048328268882507
58,#fc0e11,11,91,-6.173140587591099,-0.06058205479242529
59,#f3080b,11,85,-36.488381064843054,43.901936851686195
60,#921c1f,15,54,5.638257572332079,4.087018591794819
61,#771019,11,86,11.74571412880232,11.020512359860565
62,#c8211e,8,51,13.3656728774487,24.412672879812302
63,#c1160e,15,78,-7.590718638877975,-11.43849970346867
64,#d7140a,10,68,-2.20889146922935,16.460738179602778
65,#82110f,16,89,-42.85752261948317,6.511548420769991
66,#581f0b,13,63,-7.931648551518129,-6.170203647993745
67,#590c04,12,87,4.225293052813717,22.04104721624544
68,#620e1e,13,76,-3.354395081250873,8.142419184020092
69,#52051f,13,63,-4.444160899737487,2.121392893963275
70,#731c09,15,77,-1.936885180687682,2.999774440856168
71,#ef170a,13,96,-4.7534408312297165,-9.075341366298035
72,#eb1f18,8,72,14.147082585648407,13.347037541940205
73,#d2221e,15,70,-5.830705762144082,-13.661625747239398
74,#e80c16,16,98,5.160983260306734,34.65902960972898
75,#540c19,9,76,-9.345333391067076,-17.18170694757091
76,#530015,15,53,-7.73052517914277,-2.4768788568831
77,#fb0c09,12,82,20.291397992104244,10.780737448217893
78,#fc080d,8,60,-8.224089126154224,34.085483395982244
79,#e5121e,15,88,7.224408339885109,-27.376603788589627
80,#cb1522,9,61,3.793098922783006,14.657712994933803
81,#530122,13,61,13.766947080533681,-21.93843893668429
82,#8a0509,12,78,-19.14539508887779,-18.183969743293506
83,#e71e19,15,50,18.11026255259053,17.522499171885187
84,#6b0016,8,70,2.238053116394484,-15.138269973118792
85,#8d0122,15,64,15.472995723720038,-4.695187608780627
86,#c80310,9,76,10.864507016084223,21.71792905045767
87,#80181f,8,76,4.513592335032406,-1.652212019511586
88,#a01105,11,59,-15.77999656579247,17.313375441513834
89,#cf0322,10,50,19.402970300883304,-2.9713397766092173
90,#5a1516,14,62,-4.820810712017965,21.365999457505808
91,#c90503,10,67,28.842554074727754,14.275106858514006
92,#5c2014,14,99,1.2523483875459926,6.932893298460012
93,#de1c0d,9,98,-1.0716761248588642,-6.447217153512734
94,#b41d0c,9,57,-27.7942235335123,-3.304701569739782
95,#8a0c18,14,79,14.472914593928655,-9.903031017879872
96,#541e1b,16,81,-8.197892030776707,-12.968069964477184
97,#830422,11,70,13.375318197566935,-12.809772500074475
98,#da1000,8,88,-15.079238312402753,10.71720634352586
99,#e40807,15,83,0.10848342835234874,3.583561107119732
100,#eb1c0b,16,71,4.211629086366108,19.55190744332877
101,#5a0809,14,81,-10.77018960867763,-20.778729058713072
102,#fe0820,12,60,-4.614163728521034,-3.114539983920686
103,#b71810,16,59,6.229168133870117,5.610926747121978
104,#fe2218,9,85,7.9777729690530705,-8.49536076841549
105,#8b2204,15,85,18.11905243875539,-7.92694946337438
106,#f92101,15,93,11.47067863962464,-27.359370730587116
107,#b40b1a,10,72,13.105947990011265,2.4760859223160496
108,#77211d,12,72,-23.222538880319597,15.908558728076715
109,#5f0a04,16,65,-2.459531903489445,31.2811699542014
110,#e02204,16,67,-15.916514718192943,-12.51825123045014
111,#b41b0a,14,90,7.163026532456462,4.751568734724724
112,#8a1c0a,13,51,1.1216302473891102,28.373491069578286
113,#e80a01,12,86,10.362194864143058,2.423906212576446
114,#600f15,8,83,4.731423346201941,-14.648280223284871
115,#721e1c,14,77,-9.72235321978916,6.620549045147183
116,#cd0401,9,77,-23.111664950518314,2.4517936071424886
117,#c40a1b,15,50,12.431595702723074,11.135481073084069
118,#9a0c1d,16,75,7.309190560384119,-27.920867275406053
119,#f90419,14,90,-10.063192165908045,25.60636291428427
120,#af180f,12,57,-17.159831448680006,15.495672472327346
121,#5c1f14,8,84,30.31002484915263,16.381984980919277
122,#72221e,8,97,1.5086861537521068,-16.95328044544461
123,#e11e13,16,62,-1.1077282533728532,1.6404200879103021
124,#631a15,16,52,-1.6284312776286636,20.08075021835624
125,#ff070b,9,65,10.062427143775622,11.420686867698253
126,#5e080a,13,87,-22.925730947851164,16.67059541961316
127,#ca0917,11,64,-2.503975188749514,-16.584166765865394
128,#c80a02,8,64,6.381056092184358,-9.824154854848095
129,#9c0e09,13,87,11.230772870679461,21.685748642449525
130,#690014,13,50,22.17104089634125,-29.486791643292236
131,#7d1322,8,99,10.459904393630492,16.454686800961674
132,#e51311,15,78,22.807406572947635,33.50301581024711
133,#9d180b,15,75,-20.467676975145608,-14.082044594580001
134,#95210d,12,73,10.083942369231126,-33.35370490622021
135,#830722,13,89,-0.09306947057370593,-0.7417924733186971
136,#820719,9,98,4.9438657988964305,1.3573560114788967
137,#b9090f,8,65,-8.667682028134303,9.841924345830968
138,#ca1813,16,91,-8.818536067490596,-25.836764477600784
139,#dd2222,10,56,5.411099016179809,-4.871063071653666
140,#ad0507,14,70,31.621911732139214,6.235140938560564
141,#b1130a,8,83,19.813192612110175,3.5914752497528046
142,#72181c,13,72,0.374144346901743,1.6771100123694112
143,#691115,16,92,8.956518647024525,-13.21923905020586
144,#bf0b1c,12,81,29.32640568334643,25.38428410909132
145,#650506,8,98,27.12152599117718,7.055566329666576
146,#e91405,12,52,-7.886851162247455,5.023070859088901
147,#641f0f,12,92,25.135559380728434,0.8845963187977048
148,#891320,13,71,25.103381724196613,18.5017501116222
149,#cb0d06,14,84,-17.716722791322354,-13.90960523154164
150,#5e1a1d,8,86,7.2444615236425465,-14.990369397157073
151,#f12113,9,62,-9.018410695597566,3.1769768598781596
152,#de0e14,9,98,8.06355857053428,0.4953149369124831
153,#6f0501,16,98,25.110250268380938,-19.96844833425125
154,#d40006,16,81,25.369355476790414,4.548093589796296
155,#591c09,10,83,-8.706983218825904,-3.876422260987564
156,#a6191b,8,55,-7.593802644036385,-0.619269206467521
157,#992113,16,79,-0.5328619908549523,-23.43685216986946
158,#b31716,11,62,3.6648434015718894,-16.47991207410257
159,#e62211,16,88,10.166685929036083,13.735787734261129
160,#d91300,13,50,8.315974504721398,-18.975440782748834
161,#9e0914,15,63,-0.064570531066015,-17.904836787028586
162,#be1c1b,9,50,14.207569694593573,4.675477888698009
163,#cc1704,11,82,-4.534922608710363,4.167105457909877
164,#e50d0f,10,70,13.199829115889761,17.256410624444662
165,#e40802,12,52,6.7239586917912195,-5.493392038691528
166,#f5101b,13,98,7.248531860962048,31.198028362078226
167,#c40615,12,77,-6.816775317514561,-17.36410664452054
168,#f90f0a,13,66,7.479050910307823,-20.37175743875513
169,#ed2205,15,74,9.52565543984574,16.570114030842724
170,#861908,11,98,-0.8884366043641495,4.690685402356977
171,#d3210e,9,57,15.386210551275642,-9.2120507422304
172,#760e07,12,100,-1.799914444086679,-11.974662337564634
173,#51051d,13,93,-30.270675791022907,-36.23422614831305
174,#700a18,9,66,-4.661484822852286,-0.7234386337022093
175,#771115,12,62,-8.03256205723879,-2.3594057064795546
176,#8f0009,12,60,-12.493176251639792,19.635126120458334
177,#940b00,11,82,31.658244860333372,-38.53061715913448
178,#b92008,9,62,10.960185488507463,-11.530448777230118
179,#8a1622,11,60,-14.835960857113664,6.099431487859327
180,#620f21,12,58,-2.2044024962329525,-1.699436846209629
181,#b71500,12,79,-13.163809533747612,-2.202947567180453
182,#e8021a,10,75,-16.237257427345615,22.28906523200723
183,#ce0b13,15,85,-30.742978665835658,6.217043541530682
184,#f5091a,15,61,16.349105547048627,5.912325168329481
185,#560c10,12,65,-9.457056269047353,3.569674102997799
186,#8f1822,12,90,-2.0189988303034823,-16.671350401822835
187,#c40715,14,87,7.919344191395998,13.838816816396307
188,#df0112,13,96,33.567230763931235,-1.3776416571339054
189,#ed0b21,10,78,7.780333820118987,-18.81457144393722
190,#bf1b0f,14,80,18.433779880738395,41.02014827359493
191,#5e1d0d,13,87,-18.431064975002286,-12.684120679928714
192,#fb0b1a,16,84,-16.339815390090127,0.7240064306618881
193,#93160b,11,89,-5.700948430306136,-14.391805189055104
194,#741520,10,75,34.88893032803602,-14.026801415724155
195,#ea0f1c,12,95,2.9486519300824474,10.646590146899433
196,#b50802,10,58,-1.0755273459600396,-4.6308898488723
197,#ee2003,16,97,24.590415520252723,5.79317437691389
198,#b00b13,8,51,6.3265003274102005,9.435362667908166
199,#f90d06,13,86,-2.0901683677184835,4.757428231207906
200,#b0210d,16,91,4.042562972268382,16.133655048732845
201,#790211,13,69,22.27501994462537,-2.407402383815868
202,#c21109,11,69,19.4458008616438,-10.737016743204546
203,#970310,15,70,1.5037785019038945,-13.168887044405174
204,#75191c,11,69,10.357783030421327,-22.61025725307568
205,#6e1f0a,14,53,-16.762995205215184,3.5150953983670807
206,#7b2021,13,76,-12.633057052750885,-4.64207863566369
207,#c60d17,11,74,-2.3604646057105945,-5.806808437348591
208,#d3221b,8,51,-3.1546924746834697,-3.4045974208193948
209,#9c0400,14,86,-12.09096179442068,-0.9770859455712029
210,#ca1004,15,67,-3.2568704892422833,1.3112221788115095
211,#861c0a,11,84,6.210720616719855,42.592096763017274
212,#b52213,8,72,-21.490036044161503,-5.777841933089394
213,#f51920,8,58,-0.4003544852274122,-4.382015054490238
214,#740421,15,59,-2.8653400280163757,1.3465001616988839
215,#5a1e14,14,69,9.424476184767306,-12.115839079045328
216,#510504,16,60,-2.1318744311130247,26.59876585979799
217,#8a1013,11,81,-20.90630671754884,-8.291827368626738
218,#810b16,14,95,10.28276184215517,-28.558880459469005
219,#e20718,13,77,-3.7640976289516708,-27.53032675211863
220,#f11d0e,8,56,-1.7474788250115931,18.46504421365902
221,#82050d,8,90,-10.751948943389197,-14.243625940808148
222,#e90112,10,50,-12.05147924901656,-16.36844178956709
223,#e61d22,9,97,-23.073030492046737,-4.880907054156238
224,#7c0918,14,63,13.722711885381788,6.174099262408726
225,#e70e1c,15,60,16.185469737219574,-5.491629271172954
226,#fe1708,11,99,2.3929772935403224,7.179422897932266
227,#721404,9,95,-2.9247923031148253,-9.768507458787274
228,#d10019,15,61,-30.608836298124785,37.82178194872702
229,#cd0822,9,54,2.1129749929995243,8.730329461909069
230,#df1718,10,81,1.3303535086209841,-9.102869697859163
231,#a90d15,14,64,25.892589053285565,-16.01335132822979
232,#830214,14,54,36.52767959711477,6.335312483791875
233,#8f181a,14,62,18.501737136521612,25.14404380351075
234,#a6020c,11,91,-5.576068761937881,-6.928942720347932
235,#8b1517,8,93,27.49238814310545,26.303868926687123
236,#e30b0f,12,53,-3.8714240880039283,7.575489708290705
237,#791b14,14,67,-25.867431834074303,-24.282450826850933
238,#b1061d,8,57,8.279625550324528,-28.170474732652355
239,#910216,15,82,8.286971261317944,0.9911307174227625
240,#f62102,13,88,6.738855139171049,-9.87222787076177
241,#79010c,10,99,-2.8524901344091362,0.7105152981703766
242,#b0021e,16,98,6.787921966684522,19.498150805085682
243,#b50613,14,77,12.090905790337946,5.681706760951884
244,#e51712,14,51,11.751383038521697,-5.664946178877934
245,#9c171f,10,81,-7.610679441192266,10.123224474959486
246,#c31c00,16,96,-38.6229379972999,-16.54509245472217
247,#a0191c,10,79,11.662217309484722,6.32305482380236
248,#521e05,15,88,13.327045476300098,15.319010629186552
249,#bf1b1a,12,99,1.0032230160266473,-2.5957968262069544
250,#fa200a,11,88,23.66978738103284,1.4460598632843664
251,#c9181a,16,99,-12.610474212425434,20.19205345450921
252,#d80221,10,53,19.57030113750717,18.166674096287313
253,#aa2218,9,93,-4.856770670319685,36.20361894693913
254,#fa1116,9,73,17.06634078741552,-12.36582237084956
255,#f71e1b,10,61,-15.83381462043527,5.805905130040801
256,#e90a15,10,97,-18.53703185745428,4.0903636047141685
257,#ea0a0a,14,86,12.02363207958868,13.590471394399364
258,#e01c16,12,55,0.399297931129842,11.983787033689572
259,#690c0a,15,64,-8.408592609303863,-19.767901271654075
260,#97021b,13,62,0.24513524336399697,3.5185782166182826
261,#e2020f,13,96,-5.535769610202113,-9.638949550717392
262,#7d0504,14,97,1.2074110841379178,21.21715886174185
263,#960317,15,69,23.122425969653342,-9.178952053411583
264,#b50906,14,50,-15.272886991626129,-27.133442627819736
265,#810f0f,11,96,-0.5002791119608999,-1.2936623938117962
266,#61200c,16,89,-14.007523425664258,-7.969587571801262
267,#600901,8,100,4.765887877161743,0.8910130547678103
268,#761b05,13,82,5.442260091681251,6.793086223184982
269,#710512,9,98,-0.22329334057843475,-12.426574027989096
270,#5c1b18,14,60,-10.06640097213591,-17.11030227788643
271,#660b11,13,60,20.730309583110014,22.42343592434967
272,#8f1e08,14,89,-12.812752873559862,1.6885577801473883
273,#9f060c,13,54,-20.67402404827799,29.73536833043062
274,#bb0f20,14,55,13.528766272617702,19.161604967202244
275,#cf131f,16,57,23.398255260763467,-16.284467690311672
276,#d00615,15,85,-9.562702178606154,-19.86880577300941
277,#850f14,10,99,-16.971642382914112,15.08797654655174
278,#871604,12,87,-16.535282531494268,6.200777270111109
279,#7d0011,8,63,17.26865350702313,-7.967315034410491
280,#941c21,10,82,-40.56106428911061,-1.533402868744014
281,#52100d,12,82,-14.932561863264317,31.440033739137025
282,#e00511,13,79,11.93574750737325,6.1378881312101115
283,#861609,8,79,-14.460160372487321,-19.34736126930511
284,#fc0c1a,12,98,39.66415485189497,2.781399699091364
285,#580613,14,55,-7.451635911843416,1.3000710159414484
286,#731922,11,51,3.7989461618795004,-21.226764257492643
287,#e40502,14,83,-2.4357871121663925,-2.2053113924145458
288,#811c00,9,51,18.76905113977753,-12.295201222084925
289,#7b2018,15,89,20.271219670808104,0.9889495038347487
290,#cd2219,15,81,0.13942517849965216,-7.138148115351443
291,#9a1918,9,76,6.990689417399043,2.322598467111798
292,#8e1f15,10,82,-37.62608861632288,6.755780269014101
293,#6f0c22,8,72,6.943761042915284,2.624946617401822
294,#9d0100,11,65,9.551975019821114,0.41828339493360434
295,#cd0805,16,90,-12.054910665046524,26.05612366481866
296,#710d19,11,79,8.810417061590407,-4.930982110341984
297,#b01200,15,96,-15.509875361692282,-6.210332072080331
298,#57221b,9,86,7.520951673758872,11.395867848347896
299,#be010d,10,50,17.35990650101318,10.436614171085887
300,#7d2120,9,56,10.067301931554232,2.103207831811286
301,#731a22,16,85,10.727860091078718,-28.931236383947727
302,#b10712,14,52,17.098856149209634,-12.722222941342313
303,#5c1f08,8,83,-0.46649917339883645,-13.987568036555787
304,#9a0317,14,87,-12.173620680406627,-2.8375979139205714
305,#db0c0d,12,72,6.286043368143747,3.368361285343896
306,#a90221,8,61,7.9716420661627305,17.971886496100595
307,#a51a04,9,84,-13.188273379218781,-4.662546418169792
308,#da0522,13,82,-15.979753709415625,-4.530871585808601
309,#e10511,16,75,-15.545408525941276,15.090028776614888
310,#5e2118,16,84,-6.149977151029163,13.794762749880336
311,#530404,14,91,5.158488090784241,-16.779803222860505
312,#8f0b20,10,96,-16.317816335037136,-9.417846193124236
313,#e3161f,12,50,-21.38084743314804,2.2555206203906395
314,#d30f1a,11,67,-26.92462657765209,-6.557582643252042
315,#9f0c1b,16,53,-10.831971184148642,-1.8020794939450657
316,#fc0f1f,13,77,2.032947676128344,-8.700791176100607
317,#9c2216,12,69,5.902198137957071,18.465073088084754
318,#b2001f,10,84,-31.31995167222304,-11.532339328540063
319,#de0f14,16,85,-9.439045557987736,1.9340090971355637
320,#ba0918,11,69,-7.1270955653482995,4.806599488182281
321,#950b00,12,67,5.612330772905091,-4.112485637368413
322,#6c0706,16,85,6.378810822051789,-19.191136130701132
323,#651c00,12,62,-20.007325149322746,4.053883784017077
324,#62040c,16,54,-32.77711594874586,7.75454086100701
325,#8a0106,8,61,-14.304768276085143,-4.683145795961828
326,#cc050b,8,63,-8.362623749225069,10.056722352900996
327,#771c0d,12,99,-0.4343329399258285,8.268926676844577
328,#64071c,12,50,5.287309106700712,-3.427354416668624
329,#910a19,10,84,-15.81169718778473,-15.320911045694013
330,#7a001a,14,53,-28.87492066155842,8.736747197781604
331,#b1071e,12,90,9.871008886950495,21.535739927027855
332,#8d1313,8,82,21.872111164155893,-6.1309064351532205
333,#591817,14,56,-21.729081122407692,7.710705278476397
334,#e20519,8,98,-24.509632152289075,-32.25170674895257
335,#a00d1b,14,58,28.638408324622503,10.77275285585765
336,#79211e,8,97,-1.3113760700276593,-17.003755405606235
337,#ed0e19,11,58,5.885850230279456,23.799970652117832
338,#f81116,14,54,-16.382311842609315,12.520744353107833
339,#952008,12,93,4.490832084246945,6.196037919967042
340,#bb071f,10,79,14.572287286112507,-14.764397390710545
341,#dc1b0b,12,52,6.188300949557703,17.679964173923217
342,#7d1613,9,51,20.271973343964422,2.6076578953164846
343,#7e0e11,9,84,-3.2964837683280046,5.209028233855892
344,#f6201c,14,53,-1.851223224322525,-0.8572649869661293
345,#7a1521,9,92,-11.582237529637853,-5.1379259710836696
346,#ac210a,14,61,-0.569046523944161,-6.412993418303979
347,#a80021,11,85,2.7171892712538694,-36.91714787878142
348,#dc0d10,11,83,-3.0659364602915904,-1.8638730516055737
349,#7e0b1c,11,73,5.515484578660003,3.701884565128099
350,#c31920,14,100,15.259515463044114,-21.302511633732493
351,#771e04,16,88,-2.7286224612349512,28.136410776768596
352,#cc1518,13,83,-0.11231981437619322,-3.837153793459871
353,#631a17,12,70,-0.37674711428885016,-31.821743619679605
354,#bc0b22,14,84,-30.497282531090935,-3.911589598972775
355,#a00c03,11,98,31.780598453049354,2.4933604718545417
356,#ef0b15,15,80,22.280124481442837,-25.072071567782164
357,#c60d17,13,72,-0.7167060281546775,2.0925846569265567
358,#8b1b0e,9,97,3.0591171918303637,17.962631766394068
359,#bd0c15,16,68,-9.395888532220798,13.695689173135824
360,#98121e,13,79,-5.609616706469869,7.249649974759706
361,#cb0b0a,10,56,-26.502973991955066,2.094718264083755
362,#670d1b,14,50,2.3988068465821746,4.418980248345169
363,#8c110f,11,90,34.5109704340654,-19.519951413092038
364,#b90d12,16,97,-18.017523134140383,9.034838585069703
365,#df201a,15,61,-25.278879862521116,14.691550747967092
366,#fd0613,15,56,-37.5615599481082,-7.524339622763399
367,#c31f12,14,51,16.472103724427107,-27.737966649023907
368,#de091d,10,60,27.789668810271575,-7.4910107661279355
369,#b0220e,14,53,-2.0224842116462174,5.403900419953221
370,#ff1715,11,59,11.699033467784302,-7.970664561025101
371,#9c031c,15,59,5.948072931918019,8.275106223802762
372,#7a120c,14,92,-8.703931158635646,12.415500896913588
373,#6a1d0a,8,51,-6.6103496376825435,-17.420766425378872
374,#b70314,16,50,7.014671631145516,-14.011645845890088
375,#5a0409,11,69,-19.455048607695613,37.573939866385125
376,#f31002,13,97,-29.724543799285776,-31.597870867883657
377,#fe150b,14,62,7.438782357323467,17.678556605688357
378,#75061c,10,97,9.286349592459974,-4.228834211542137
379,#e40f05,11,91,23.331276946903145,28.09952250352738
380,#a71610,11,54,10.284972434217021,8.718937138400433
381,#561d03,11,99,-19.329061381549955,4.041499428728148
382,#ed070c,14,93,-3.5823058383613082,-3.1806869515581884
383,#aa150b,9,54,30.94248823572056,-9.117170433279039
384,#5b1520,15,65,-1.2310527760600847,-9.416546252804716
385,#f30d1c,9,62,-1.0698568777858914,-27.64393846501747
386,#d61d1b,8,53,18.58197169124785,13.799044974351522
387,#74151e,15,70,22.773613768803738,-16.12074531725134
388,#cc050e,9,52,5.606667687186791,16.810122511491915
389,#dd0e0f,9,90,-3.955232355191095,-1.1904933551731167
390,#6d201d,16,75,3.6018732374292615,19.838633552488997
391,#c52021,16,85,6.727902113557809,9.086267533362237
392,#b00821,13,81,-13.584407381965368,-9.282379451086554
393,#741907,14,85,-15.044194298633997,-22.679966282417627
394,#840705,11,70,4.979778472762435,-18.087456356391392
395,#cc001d,11,86,16.276627027380176,-1.6929454724697555
396,#c3000a,15,87,-27.68670191209287,0.8218063423176876
397,#91221a,8,72,-16.883772375587853,-3.4770797520359675
398,#d61a1b,12,53,-25.000210412157973,-17.222587370487755
399,#551302,10,51,10.173428302728022,-6.6616631603114005
400,#bb0b0a,11,53,6.260283676213377,-4.473140579310098
401,#a9161a,8,70,26.501029808512975,-17.358103261831413
402,#b11b1d,14,59,-3.845888592723611,-4.322752279439407
403,#a11100,11,79,24.03919248114284,16.54148284482573
404,#dc0b0b,16,73,-1.569354421141646,10.23326787369263
405,#df000d,10,98,24.198465964183608,-8.976796688045994
406,#530818,13,79,11.864010356152882,4.313280107774926
407,#6d1116,14,91,23.92845064934541,21.2287381151086
408,#661416,13,77,19.87466295601411,0.7837009553501357
409,#89200a,14,56,-4.298369015344209,-6.356100899571282
410,#92181f,15,53,3.36624878817303,24.1069496872894
411,#690821,9,62,1.2309865021387598,-24.536062077479162
412,#c22016,11,88,7.3587856318583835,17.404984283774624
413,#fc1410,12,98,-4.562472751649467,23.080945801592648
414,#9e1103,16,81,-21.570227745032035,-5.797921342383447
415,#510d1e,10,100,-16.490525938546046,-11.407487903151246
416,#751b19,8,66,-8.66808729089312,-1.7681809654440146
417,#6c1c1d,9,68,22.959676986193433,33.39602404618893
418,#d90e20,10,66,-27.650103883210825,-22.112748910222457
419,#ea041f,16,62,-24.533393999076146,-0.44298204672839897
420,#880d1a,14,77,25.680005576356876,14.908267982376174
421,#f00e0f,13,50,-4.846819279606412,12.891593453048676
422,#cd1c11,16,54,-13.744894776378404,-0.10142046544015983
423,#d11e1e,12,73,-1.6109511019854859,11.622618452412663
424,#d40b08,15,96,-6.020630218783289,-18.987726239744283
425,#a1171a,13,100,-1.0008545437438403,23.68160289573098
426,#a80418,11,96,-17.042748577459516,7.814171057085007
427,#fd1910,11,52,9.688564643886195,-25.10434790587917
428,#ec221f,9,94,2.6556922987072205,4.2678111160047525
429,#fb0822,14,53,-7.282828142842623,19.90797286243379
430,#dc061d,14,53,21.56613459979135,-0.10975666719440251
431,#771b19,11,58,11.863706709190728,-23.702048725743893
432,#861c07,11,75,7.137474650890487,-6.620820120095356
433,#720904,14,99,-14.274818447825622,16.7602530781854
434,#a61612,14,67,-9.843707384328134,-8.679263350714256
435,#b50112,11,55,17.493818953297183,1.0746654943073328
436,#d10e0d,10,95,-2.9345008222582525,-40.81568198921404
437,#5b1514,10,65,4.5344466002162305,2.690292030770207
438,#822013,13,89,-11.914608652055076,8.324002515772365
439,#e70702,12,98,0.9672285405852357,-3.19343834143271
440,#b20b07,11,76,22.986673410704643,2.6157734357645106
441,#861a02,16,83,9.256428290027252,-8.829766587870843
442,#970e03,10,69,-1.2112090108685138,4.553369185603927
443,#5a0006,9,64,0.6474547585570676,-9.232537229158503
444,#8b0322,16,54,23.59243132202616,2.6731322732026395
445,#551309,10,86,-35.7171300885859,-12.083357913855812
446,#860b0f,9,73,-6.11547000298599,29.391509579107364
447,#8d170b,16,62,-7.574815973482421,-4.932891422911644
448,#840608,11,70,-24.116030670662298,5.61926832997836
449,#8c0507,13,50,14.914742954232347,-17.682717353432825
450,#ef1006,12,54,5.488790420777298,-11.029162572665147
451,#68150c,9,88,0.42966522967699217,12.3382385528129
452,#b80612,16,91,-14.951542392560452,-28.017837829579484
453,#8f0a1f,12,93,-4.687472639443949,-22.846394140854013
454,#cc2117,11,69,-12.118491497771192,-11.50490489062053
455,#ad0e0c,12,73,12.334284769898414,-4.4605212360636814
456,#530617,14,86,-5.927132163450322,-26.99451011240727
457,#89011f,11,79,3.2541935126665287,6.139319885298711
458,#72101a,9,93,14.050356659521015,12.1828810577339
459,#c81d09,14,55,-4.873474175882852,-7.643018836344838
460,#5b1302,16,62,-19.935310952126613,-8.85205510593181
461,#c40a1a,8,50,-21.215519768117996,-8.096999073261895
462,#641404,16,61,21.285768447365196,0.4204067654493512
463,#bf1409,15,50,16.888914051663388,-1.2780877961958492
464,#921001,13,94,-16.158559011429176,5.632564514120002
465,#e40118,8,93,-9.476135754836264,-8.348670421925418
466,#dd0115,11,88,-20.011822976100596,29.7271855303456
467,#df150f,10,62,7.782470932185946,13.993538169813405
468,#50181a,15,58,-29.820572844415736,-9.1211012165058
469,#740816,14,66,4.4330594700195345,9.316989867220297
470,#611d13,8,73,16.899907483875726,41.46176884694578
471,#e60306,16,68,-6.46226474552428,0.91806976787804
472,#f41b08,11,78,11.10919737012657,25.93201385204683
473,#b51e21,11,74,0.13479279299972713,-6.032597957455492
474,#50130e,8,74,-9.82935130044705,-12.784037729007695
475,#671802,12,67,-8.042504942516473,17.675193893288146
476,#be0b00,9,55,13.922497394603267,-11.78005865857494
477,#b61020,11,80,5.960757333653583,1.4106500980279286
478,#ff1114,15,59,-5.594042852130352,-20.14226207711436
479,#af1715,13,56,-27.166235927821113,-14.741699499466401
480,#640121,8,62,2.8487022684071825,1.2277386260058591
481,#7b1a12,16,83,2.3071177785003814,9.946685442274719
